index_name,series_id,unique_id,ds,y
RUSSELL1000,return,RUSSELL1000_return,2009-06-05,-0.0022721336
RUSSELL1000,return,RUSSELL1000_return,2009-06-08,-0.0015692715
RUSSELL1000,return,RUSSELL1000_return,2009-06-09,0.0045534345
RUSSELL1000,return,RUSSELL1000_return,2009-06-10,-0.003145336
RUSSELL1000,return,RUSSELL1000_return,2009-06-11,0.0062947341
RUSSELL1000,return,RUSSELL1000_return,2009-06-12,0.0006917092
RUSSELL1000,return,RUSSELL1000_return,2009-06-15,-0.0239562428
RUSSELL1000,return,RUSSELL1000_return,2009-06-16,-0.0131884203
RUSSELL1000,return,RUSSELL1000_return,2009-06-17,-0.0016122287
RUSSELL1000,return,RUSSELL1000_return,2009-06-18,0.0080332543
RUSSELL1000,return,RUSSELL1000_return,2009-06-19,0.0033220181
RUSSELL1000,return,RUSSELL1000_return,2009-06-22,-0.030948634
RUSSELL1000,return,RUSSELL1000_return,2009-06-23,0.0019188185
RUSSELL1000,return,RUSSELL1000_return,2009-06-24,0.0073677472
RUSSELL1000,return,RUSSELL1000_return,2009-06-25,0.0215669345
RUSSELL1000,return,RUSSELL1000_return,2009-06-26,-0.0004564215
RUSSELL1000,return,RUSSELL1000_return,2009-06-29,0.008910574
RUSSELL1000,return,RUSSELL1000_return,2009-06-30,-0.007798995
RUSSELL1000,return,RUSSELL1000_return,2009-07-01,0.0047587089
RUSSELL1000,return,RUSSELL1000_return,2009-07-02,-0.0290514964
RUSSELL1000,return,RUSSELL1000_return,2009-07-06,0.0013299446
RUSSELL1000,return,RUSSELL1000_return,2009-07-07,-0.0199770407
RUSSELL1000,return,RUSSELL1000_return,2009-07-08,-0.0014733212
RUSSELL1000,return,RUSSELL1000_return,2009-07-09,0.0040408554
RUSSELL1000,return,RUSSELL1000_return,2009-07-10,-0.0038672314
RUSSELL1000,return,RUSSELL1000_return,2009-07-13,0.0244815138
RUSSELL1000,return,RUSSELL1000_return,2009-07-14,0.0057863882
RUSSELL1000,return,RUSSELL1000_return,2009-07-15,0.0296843219
RUSSELL1000,return,RUSSELL1000_return,2009-07-16,0.0093259808
RUSSELL1000,return,RUSSELL1000_return,2009-07-17,-0.0004852399
RUSSELL1000,return,RUSSELL1000_return,2009-07-20,0.0121592166
RUSSELL1000,return,RUSSELL1000_return,2009-07-21,0.0035904207
RUSSELL1000,return,RUSSELL1000_return,2009-07-22,-7.37653e-05
RUSSELL1000,return,RUSSELL1000_return,2009-07-23,0.0235708061
RUSSELL1000,return,RUSSELL1000_return,2009-07-24,0.00360479
RUSSELL1000,return,RUSSELL1000_return,2009-07-27,0.0029732669
RUSSELL1000,return,RUSSELL1000_return,2009-07-28,-0.0027095846
RUSSELL1000,return,RUSSELL1000_return,2009-07-29,-0.0050215883
RUSSELL1000,return,RUSSELL1000_return,2009-07-30,0.0121504196
RUSSELL1000,return,RUSSELL1000_return,2009-07-31,0.0006459454
RUSSELL1000,return,RUSSELL1000_return,2009-08-03,0.0162593497
RUSSELL1000,return,RUSSELL1000_return,2009-08-04,0.0033660053
RUSSELL1000,return,RUSSELL1000_return,2009-08-05,-0.0023594931
RUSSELL1000,return,RUSSELL1000_return,2009-08-06,-0.005818434
RUSSELL1000,return,RUSSELL1000_return,2009-08-07,0.0141635465
RUSSELL1000,return,RUSSELL1000_return,2009-08-10,-0.0034465656
RUSSELL1000,return,RUSSELL1000_return,2009-08-11,-0.0124269526
RUSSELL1000,return,RUSSELL1000_return,2009-08-12,0.0117964849
RUSSELL1000,return,RUSSELL1000_return,2009-08-13,0.0072389448
RUSSELL1000,return,RUSSELL1000_return,2009-08-14,-0.0089686476
RUSSELL1000,return,RUSSELL1000_return,2009-08-17,-0.0246908771
RUSSELL1000,return,RUSSELL1000_return,2009-08-18,0.0106854243
RUSSELL1000,return,RUSSELL1000_return,2009-08-19,0.0069248923
RUSSELL1000,return,RUSSELL1000_return,2009-08-20,0.0108408502
RUSSELL1000,return,RUSSELL1000_return,2009-08-21,0.0185695032
RUSSELL1000,return,RUSSELL1000_return,2009-08-24,-0.0009373586
RUSSELL1000,return,RUSSELL1000_return,2009-08-25,0.0024427657
RUSSELL1000,return,RUSSELL1000_return,2009-08-26,0.0001679807
RUSSELL1000,return,RUSSELL1000_return,2009-08-27,0.0029616228
RUSSELL1000,return,RUSSELL1000_return,2009-08-28,-0.0013053573
RUSSELL1000,return,RUSSELL1000_return,2009-08-31,-0.0086436351
RUSSELL1000,return,RUSSELL1000_return,2009-09-01,-0.0219669951
RUSSELL1000,return,RUSSELL1000_return,2009-09-02,-0.0031072672
RUSSELL1000,return,RUSSELL1000_return,2009-09-03,0.0091990565
RUSSELL1000,return,RUSSELL1000_return,2009-09-04,0.0132630652
RUSSELL1000,return,RUSSELL1000_return,2009-09-08,0.0097451724
RUSSELL1000,return,RUSSELL1000_return,2009-09-09,0.0083517624
RUSSELL1000,return,RUSSELL1000_return,2009-09-10,0.0106396823
RUSSELL1000,return,RUSSELL1000_return,2009-09-11,-0.000799122
RUSSELL1000,return,RUSSELL1000_return,2009-09-14,0.0067489118
RUSSELL1000,return,RUSSELL1000_return,2009-09-15,0.0040890137
RUSSELL1000,return,RUSSELL1000_return,2009-09-16,0.0155883129
RUSSELL1000,return,RUSSELL1000_return,2009-09-17,-0.0033322085
RUSSELL1000,return,RUSSELL1000_return,2009-09-18,0.0023294678
RUSSELL1000,return,RUSSELL1000_return,2009-09-21,-0.0031457242
RUSSELL1000,return,RUSSELL1000_return,2009-09-22,0.0068144975
RUSSELL1000,return,RUSSELL1000_return,2009-09-23,-0.0106207459
RUSSELL1000,return,RUSSELL1000_return,2009-09-24,-0.0103186404
RUSSELL1000,return,RUSSELL1000_return,2009-09-25,-0.0059866215
RUSSELL1000,return,RUSSELL1000_return,2009-09-28,0.0182324235
RUSSELL1000,return,RUSSELL1000_return,2009-09-29,-0.0016028431
RUSSELL1000,return,RUSSELL1000_return,2009-09-30,-0.0033420887
RUSSELL1000,return,RUSSELL1000_return,2009-10-01,-0.0263486934
RUSSELL1000,return,RUSSELL1000_return,2009-10-02,-0.0050105059
RUSSELL1000,return,RUSSELL1000_return,2009-10-05,0.015598626
RUSSELL1000,return,RUSSELL1000_return,2009-10-06,0.0136911038
RUSSELL1000,return,RUSSELL1000_return,2009-10-07,0.0031037281
RUSSELL1000,return,RUSSELL1000_return,2009-10-08,0.0082750528
RUSSELL1000,return,RUSSELL1000_return,2009-10-09,0.0057084178
RUSSELL1000,return,RUSSELL1000_return,2009-10-12,0.0043152534
RUSSELL1000,return,RUSSELL1000_return,2009-10-13,-0.0028789202
RUSSELL1000,return,RUSSELL1000_return,2009-10-14,0.0176330079
RUSSELL1000,return,RUSSELL1000_return,2009-10-15,0.003980881
RUSSELL1000,return,RUSSELL1000_return,2009-10-16,-0.0082945329
RUSSELL1000,return,RUSSELL1000_return,2009-10-19,0.0095966319
RUSSELL1000,return,RUSSELL1000_return,2009-10-20,-0.0065344664
RUSSELL1000,return,RUSSELL1000_return,2009-10-21,-0.0089128373
RUSSELL1000,return,RUSSELL1000_return,2009-10-22,0.0106320606
RUSSELL1000,return,RUSSELL1000_return,2009-10-23,-0.0123977614
RUSSELL1000,return,RUSSELL1000_return,2009-10-26,-0.0119253169
RUSSELL1000,return,RUSSELL1000_return,2009-10-27,-0.004199909
RUSSELL1000,return,RUSSELL1000_return,2009-10-28,-0.0209955897
RUSSELL1000,return,RUSSELL1000_return,2009-10-29,0.022738206
RUSSELL1000,return,RUSSELL1000_return,2009-10-30,-0.0280808192
RUSSELL1000,return,RUSSELL1000_return,2009-11-02,0.0062243764
RUSSELL1000,return,RUSSELL1000_return,2009-11-03,0.0036506216
RUSSELL1000,return,RUSSELL1000_return,2009-11-04,0.0009724588
RUSSELL1000,return,RUSSELL1000_return,2009-11-05,0.0198149402
RUSSELL1000,return,RUSSELL1000_return,2009-11-06,0.0022864749
RUSSELL1000,return,RUSSELL1000_return,2009-11-09,0.0226548996
RUSSELL1000,return,RUSSELL1000_return,2009-11-10,0.0002223312
RUSSELL1000,return,RUSSELL1000_return,2009-11-11,0.0052079416
RUSSELL1000,return,RUSSELL1000_return,2009-11-12,-0.0107434659
RUSSELL1000,return,RUSSELL1000_return,2009-11-13,0.006071292
RUSSELL1000,return,RUSSELL1000_return,2009-11-16,0.0149392414
RUSSELL1000,return,RUSSELL1000_return,2009-11-17,0.000965146
RUSSELL1000,return,RUSSELL1000_return,2009-11-18,-0.0007542608
RUSSELL1000,return,RUSSELL1000_return,2009-11-19,-0.0139496127
RUSSELL1000,return,RUSSELL1000_return,2009-11-20,-0.0033236274
RUSSELL1000,return,RUSSELL1000_return,2009-11-23,0.0130942973
RUSSELL1000,return,RUSSELL1000_return,2009-11-24,-0.0006262256
RUSSELL1000,return,RUSSELL1000_return,2009-11-25,0.0050390563
RUSSELL1000,return,RUSSELL1000_return,2009-11-27,-0.0172037779
RUSSELL1000,return,RUSSELL1000_return,2009-11-30,0.0037292956
RUSSELL1000,return,RUSSELL1000_return,2009-12-01,0.0126505929
RUSSELL1000,return,RUSSELL1000_return,2009-12-02,0.0011153806
RUSSELL1000,return,RUSSELL1000_return,2009-12-03,-0.0084083062
RUSSELL1000,return,RUSSELL1000_return,2009-12-04,0.00604252
RUSSELL1000,return,RUSSELL1000_return,2009-12-07,-0.0022150122
RUSSELL1000,return,RUSSELL1000_return,2009-12-08,-0.0099028319
RUSSELL1000,return,RUSSELL1000_return,2009-12-09,0.0036067606
RUSSELL1000,return,RUSSELL1000_return,2009-12-10,0.0060062275
RUSSELL1000,return,RUSSELL1000_return,2009-12-11,0.0040941562
RUSSELL1000,return,RUSSELL1000_return,2009-12-14,0.0078486197
RUSSELL1000,return,RUSSELL1000_return,2009-12-15,-0.0049680922
RUSSELL1000,return,RUSSELL1000_return,2009-12-16,0.0017148991
RUSSELL1000,return,RUSSELL1000_return,2009-12-17,-0.0115826237
RUSSELL1000,return,RUSSELL1000_return,2009-12-18,0.0059638437
RUSSELL1000,return,RUSSELL1000_return,2009-12-21,0.010546741
RUSSELL1000,return,RUSSELL1000_return,2009-12-22,0.0041607256
RUSSELL1000,return,RUSSELL1000_return,2009-12-23,0.0029778303
RUSSELL1000,return,RUSSELL1000_return,2009-12-24,0.0053195386
RUSSELL1000,return,RUSSELL1000_return,2009-12-28,0.0009320201
RUSSELL1000,return,RUSSELL1000_return,2009-12-29,-0.0013678082
RUSSELL1000,return,RUSSELL1000_return,2009-12-30,0.000145309
RUSSELL1000,return,RUSSELL1000_return,2009-12-31,-0.0101426237
RUSSELL1000,return,RUSSELL1000_return,2010-01-04,0.016188045
RUSSELL1000,return,RUSSELL1000_return,2010-01-05,0.0033498542
RUSSELL1000,return,RUSSELL1000_return,2010-01-06,0.0014172432
RUSSELL1000,return,RUSSELL1000_return,2010-01-07,0.0040550975
RUSSELL1000,return,RUSSELL1000_return,2010-01-08,0.0031413646
RUSSELL1000,return,RUSSELL1000_return,2010-01-11,0.0015114652
RUSSELL1000,return,RUSSELL1000_return,2010-01-12,-0.0099018099
RUSSELL1000,return,RUSSELL1000_return,2010-01-13,0.0088004595
RUSSELL1000,return,RUSSELL1000_return,2010-01-14,0.0022377339
RUSSELL1000,return,RUSSELL1000_return,2010-01-15,-0.0108995735
RUSSELL1000,return,RUSSELL1000_return,2010-01-19,0.0123933013
RUSSELL1000,return,RUSSELL1000_return,2010-01-20,-0.0101547112
RUSSELL1000,return,RUSSELL1000_return,2010-01-21,-0.0181659666
RUSSELL1000,return,RUSSELL1000_return,2010-01-22,-0.021950145
RUSSELL1000,return,RUSSELL1000_return,2010-01-25,0.004536295
RUSSELL1000,return,RUSSELL1000_return,2010-01-26,-0.0040960606
RUSSELL1000,return,RUSSELL1000_return,2010-01-27,0.0043863519
RUSSELL1000,return,RUSSELL1000_return,2010-01-28,-0.0120490487
RUSSELL1000,return,RUSSELL1000_return,2010-01-29,-0.0104498119
RUSSELL1000,return,RUSSELL1000_return,2010-02-01,0.0147673277
RUSSELL1000,return,RUSSELL1000_return,2010-02-02,0.013118443
RUSSELL1000,return,RUSSELL1000_return,2010-02-03,-0.0053110187
RUSSELL1000,return,RUSSELL1000_return,2010-02-04,-0.0314891745
RUSSELL1000,return,RUSSELL1000_return,2010-02-05,0.0027155894
RUSSELL1000,return,RUSSELL1000_return,2010-02-08,-0.008175797
RUSSELL1000,return,RUSSELL1000_return,2010-02-09,0.0130936824
RUSSELL1000,return,RUSSELL1000_return,2010-02-10,-0.0019109396
RUSSELL1000,return,RUSSELL1000_return,2010-02-11,0.0105576605
RUSSELL1000,return,RUSSELL1000_return,2010-02-12,-0.0014620332
RUSSELL1000,return,RUSSELL1000_return,2010-02-16,0.0183183341
RUSSELL1000,return,RUSSELL1000_return,2010-02-17,0.004586098
RUSSELL1000,return,RUSSELL1000_return,2010-02-18,0.0065398574
RUSSELL1000,return,RUSSELL1000_return,2010-02-19,0.0022883032
RUSSELL1000,return,RUSSELL1000_return,2010-02-22,-0.0011513714
RUSSELL1000,return,RUSSELL1000_return,2010-02-23,-0.0125691363
RUSSELL1000,return,RUSSELL1000_return,2010-02-24,0.0097183704
RUSSELL1000,return,RUSSELL1000_return,2010-02-25,-0.0014187274
RUSSELL1000,return,RUSSELL1000_return,2010-02-26,0.0014356077
RUSSELL1000,return,RUSSELL1000_return,2010-03-01,0.0108255798
RUSSELL1000,return,RUSSELL1000_return,2010-03-02,0.0030270506
RUSSELL1000,return,RUSSELL1000_return,2010-03-03,0.0002968854
RUSSELL1000,return,RUSSELL1000_return,2010-03-04,0.0034672869
RUSSELL1000,return,RUSSELL1000_return,2010-03-05,0.0141274783
RUSSELL1000,return,RUSSELL1000_return,2010-03-08,0.000246198
RUSSELL1000,return,RUSSELL1000_return,2010-03-09,0.001782515
RUSSELL1000,return,RUSSELL1000_return,2010-03-10,0.0051002411
RUSSELL1000,return,RUSSELL1000_return,2010-03-11,0.0041744254
RUSSELL1000,return,RUSSELL1000_return,2010-03-12,0.0001336404
RUSSELL1000,return,RUSSELL1000_return,2010-03-15,2.6784e-05
RUSSELL1000,return,RUSSELL1000_return,2010-03-16,0.0081748269
RUSSELL1000,return,RUSSELL1000_return,2010-03-17,0.0059993541
RUSSELL1000,return,RUSSELL1000_return,2010-03-18,-0.0008480133
RUSSELL1000,return,RUSSELL1000_return,2010-03-19,-0.0055914052
RUSSELL1000,return,RUSSELL1000_return,2010-03-22,0.0057485523
RUSSELL1000,return,RUSSELL1000_return,2010-03-23,0.0075098149
RUSSELL1000,return,RUSSELL1000_return,2010-03-24,-0.0054739714
RUSSELL1000,return,RUSSELL1000_return,2010-03-25,-0.002495781
RUSSELL1000,return,RUSSELL1000_return,2010-03-26,0.0006691653
RUSSELL1000,return,RUSSELL1000_return,2010-03-29,0.0061785942
RUSSELL1000,return,RUSSELL1000_return,2010-03-30,0.0001932885
RUSSELL1000,return,RUSSELL1000_return,2010-03-31,-0.0032942477
RUSSELL1000,return,RUSSELL1000_return,2010-04-01,0.0077042106
RUSSELL1000,return,RUSSELL1000_return,2010-04-05,0.0088658159
RUSSELL1000,return,RUSSELL1000_return,2010-04-06,0.0019315098
RUSSELL1000,return,RUSSELL1000_return,2010-04-07,-0.0054745285
RUSSELL1000,return,RUSSELL1000_return,2010-04-08,0.0030385604
RUSSELL1000,return,RUSSELL1000_return,2010-04-09,0.0069826146
RUSSELL1000,return,RUSSELL1000_return,2010-04-12,0.0017751139
RUSSELL1000,return,RUSSELL1000_return,2010-04-13,0.0009004519
RUSSELL1000,return,RUSSELL1000_return,2010-04-14,0.011461914
RUSSELL1000,return,RUSSELL1000_return,2010-04-15,0.000659697
RUSSELL1000,return,RUSSELL1000_return,2010-04-16,-0.0157254831
RUSSELL1000,return,RUSSELL1000_return,2010-04-19,0.0034409004
RUSSELL1000,return,RUSSELL1000_return,2010-04-20,0.0086327327
RUSSELL1000,return,RUSSELL1000_return,2010-04-21,-0.0006702107
RUSSELL1000,return,RUSSELL1000_return,2010-04-22,0.0031264757
RUSSELL1000,return,RUSSELL1000_return,2010-04-23,0.0075465793
RUSSELL1000,return,RUSSELL1000_return,2010-04-26,-0.0042594299
RUSSELL1000,return,RUSSELL1000_return,2010-04-27,-0.0234812647
RUSSELL1000,return,RUSSELL1000_return,2010-04-28,0.0062042155
RUSSELL1000,return,RUSSELL1000_return,2010-04-29,0.0133415796
RUSSELL1000,return,RUSSELL1000_return,2010-04-30,-0.0167409859
RUSSELL1000,return,RUSSELL1000_return,2010-05-03,0.0131395342
RUSSELL1000,return,RUSSELL1000_return,2010-05-04,-0.0244219289
RUSSELL1000,return,RUSSELL1000_return,2010-05-05,-0.0069843651
RUSSELL1000,return,RUSSELL1000_return,2010-05-06,-0.03242464
RUSSELL1000,return,RUSSELL1000_return,2010-05-07,-0.0163333702
RUSSELL1000,return,RUSSELL1000_return,2010-05-10,0.0444701968
RUSSELL1000,return,RUSSELL1000_return,2010-05-11,-0.0027780425
RUSSELL1000,return,RUSSELL1000_return,2010-05-12,0.0151448196
RUSSELL1000,return,RUSSELL1000_return,2010-05-13,-0.0117171988
RUSSELL1000,return,RUSSELL1000_return,2010-05-14,-0.0193189184
RUSSELL1000,return,RUSSELL1000_return,2010-05-17,0.0011974573
RUSSELL1000,return,RUSSELL1000_return,2010-05-18,-0.0141946233
RUSSELL1000,return,RUSSELL1000_return,2010-05-19,-0.0056656365
RUSSELL1000,return,RUSSELL1000_return,2010-05-20,-0.039216334
RUSSELL1000,return,RUSSELL1000_return,2010-05-21,0.0153173073
RUSSELL1000,return,RUSSELL1000_return,2010-05-24,-0.012412194
RUSSELL1000,return,RUSSELL1000_return,2010-05-25,0.0003009234
RUSSELL1000,return,RUSSELL1000_return,2010-05-26,-0.0044511633
RUSSELL1000,return,RUSSELL1000_return,2010-05-27,0.0338205507
RUSSELL1000,return,RUSSELL1000_return,2010-05-28,-0.0119113464
RUSSELL1000,return,RUSSELL1000_return,2010-06-01,-0.0182469595
RUSSELL1000,return,RUSSELL1000_return,2010-06-02,0.0263386674
RUSSELL1000,return,RUSSELL1000_return,2010-06-03,0.0046852587
RUSSELL1000,return,RUSSELL1000_return,2010-06-04,-0.0349469319
RUSSELL1000,return,RUSSELL1000_return,2010-06-07,-0.0143431443
RUSSELL1000,return,RUSSELL1000_return,2010-06-08,0.0101126918
RUSSELL1000,return,RUSSELL1000_return,2010-06-09,-0.0050114291
RUSSELL1000,return,RUSSELL1000_return,2010-06-10,0.0298035316
RUSSELL1000,return,RUSSELL1000_return,2010-06-11,0.0054211962
RUSSELL1000,return,RUSSELL1000_return,2010-06-14,-0.0012400216
RUSSELL1000,return,RUSSELL1000_return,2010-06-15,0.0235827656
RUSSELL1000,return,RUSSELL1000_return,2010-06-16,-0.00099088
RUSSELL1000,return,RUSSELL1000_return,2010-06-17,0.0007834598
RUSSELL1000,return,RUSSELL1000_return,2010-06-18,0.0009487611
RUSSELL1000,return,RUSSELL1000_return,2010-06-21,-0.0041750574
RUSSELL1000,return,RUSSELL1000_return,2010-06-22,-0.0166632414
RUSSELL1000,return,RUSSELL1000_return,2010-06-23,-0.0027546937
RUSSELL1000,return,RUSSELL1000_return,2010-06-24,-0.0170367248
RUSSELL1000,return,RUSSELL1000_return,2010-06-25,0.0029711617
RUSSELL1000,return,RUSSELL1000_return,2010-06-28,-0.002174625
RUSSELL1000,return,RUSSELL1000_return,2010-06-29,-0.0317227623
RUSSELL1000,return,RUSSELL1000_return,2010-06-30,-0.0097133102
RUSSELL1000,return,RUSSELL1000_return,2010-07-01,-0.0034850973
RUSSELL1000,return,RUSSELL1000_return,2010-07-02,-0.0048837438
RUSSELL1000,return,RUSSELL1000_return,2010-07-06,0.004529603
RUSSELL1000,return,RUSSELL1000_return,2010-07-07,0.0322453136
RUSSELL1000,return,RUSSELL1000_return,2010-07-08,0.0095315041
RUSSELL1000,return,RUSSELL1000_return,2010-07-09,0.007598033
RUSSELL1000,return,RUSSELL1000_return,2010-07-12,-3.23369e-05
RUSSELL1000,return,RUSSELL1000_return,2010-07-13,0.0161525209
